SUBJECT,TIME,MARKET_SHARE_PCT,UNIT_PRODUCTION_COST,REGION
Competitor036,59,87.307,151.532,AMER
Competitor037,59,23.887,22.393,EMEA
Competitor038,59,114.812,66.802,APAC
Competitor039,59,313.101,26.012,AMER
Competitor040,59,35.832,244.174,EMEA
Competitor041,59,752.83,98.285,APAC
Competitor042,59,31.294,61.339,AMER
Competitor043,59,498.998,153.607,EMEA
Competitor044,59,48.02,60.369,APAC
Competitor045,59,61.935,114.828,AMER
Us,59,612.744,326.956,EMEA
Competitor001,60,209.776,618.045,EMEA
Competitor002,60,24.547,37.101,APAC
Competitor003,60,116.425,137.912,AMER
Competitor004,60,132.131,27.507,EMEA
Competitor005,60,27.984,516.634,APAC
Competitor006,60,127.195,87.684,AMER
Competitor007,60,77.822,50.917,EMEA
Competitor008,60,427.784,128.449,APAC
Competitor009,60,43.564,31.752,AMER
Competitor010,60,78.052,78.06,EMEA
Competitor011,60,313.193,10.997,APAC
Competitor012,60,36.029,777.731,AMER
Competitor013,60,333.139,74.704,EMEA
Competitor014,60,20.339,88.22,APAC
Competitor015,60,623.964,265.86,AMER
Competitor016,60,28.785,15.19,EMEA
Competitor017,60,145.043,108.901,APAC
Competitor018,60,158.319,97.535,AMER
Competitor019,60,50.111,112.265,EMEA
Competitor020,60,430.395,199.255,APAC
Competitor021,60,24.497,122.11,AMER
Competitor022,60,333.745,100.911,EMEA
Competitor023,60,34.065,25.692,APAC
Competitor024,60,106.994,93.549,AMER
Competitor025,60,148.218,34.335,EMEA
Competitor026,60,44.612,131.096,APAC
Competitor027,60,386.214,105.72,AMER
Competitor028,60,92.517,144.467,EMEA
Competitor029,60,321.406,550.56,APAC
Competitor030,60,34.835,16.954,AMER
Competitor031,60,55.179,208.69,EMEA
Competitor032,60,273.007,16.527,APAC
Competitor033,60,44.742,105.212,AMER
Competitor034,60,628.376,171.273,EMEA
Competitor035,60,21.045,86.336,APAC
Competitor036,60,84.632,152.655,AMER
Competitor037,60,23.186,22.251,EMEA
Competitor038,60,113.665,66.4,APAC
Competitor039,60,328.928,25.657,AMER
Competitor040,60,34.443,250.245,EMEA
Competitor041,60,775.053,101.747,APAC
Competitor042,60,30.819,61.831,AMER
Competitor043,60,526.088,158.188,EMEA
Competitor044,60,48.687,58.951,APAC
Competitor045,60,62.758,114.791,AMER
Us,60,630.954,330.423,EMEA
Competitor001,61,215.942,637.672,EMEA
Competitor002,61,23.757,36.494,APAC
Competitor003,61,117.494,135.642,AMER
Competitor004,61,133.211,27.041,EMEA
Competitor005,61,27.321,529.139,APAC
Competitor006,61,128.802,87.976,AMER
Competitor007,61,77.275,50.805,EMEA
Competitor008,61,441.783,129.572,APAC
Competitor009,61,42.136,31.075,AMER
Competitor010,61,79.359,79.355,EMEA
Competitor011,61,320.546,10.328,APAC
Competitor012,61,36.428,791.825,AMER
Competitor013,61,339.446,73.036,EMEA
Competitor014,61,20.443,86.788,APAC
Competitor015,61,647.05,270.567,AMER
Competitor016,61,28.033,15.29,EMEA
Competitor017,61,144.366,107.562,APAC
Competitor018,61,158.991,97.769,AMER
Competitor019,61,51.287,113.472,EMEA
Competitor020,61,436.307,200.057,APAC
Competitor021,61,23.013,124.931,AMER
Competitor022,61,339.052,102.279,EMEA
Competitor023,61,33.061,24.564,APAC
Competitor024,61,105.019,92.147,AMER
Competitor025,61,151.122,33.174,EMEA
Competitor026,61,45.627,132.486,APAC
Competitor027,61,393.06,105.563,AMER
Competitor028,61,92.327,142.985,EMEA
Competitor029,61,317.24,558.875,APAC
Competitor030,61,34.041,16.591,AMER
Competitor031,61,53.439,206.666,EMEA
Competitor032,61,288.68,15.895,APAC
Competitor033,61,45.653,105.887,AMER
Competitor034,61,651.514,174.678,EMEA
Competitor035,61,20.469,86.277,APAC
Competitor036,61,84.254,153.905,AMER
Competitor037,61,22.356,22.258,EMEA
Competitor038,61,107.708,65.807,APAC
Competitor039,61,330.21,25.113,AMER
Competitor040,61,34.955,251.813,EMEA
Competitor041,61,799.145,101.256,APAC
Competitor042,61,31.163,61.688,AMER
Competitor043,61,527.415,161.577,EMEA
Competitor044,61,47.063,56.822,APAC
Competitor045,61,60.464,113.982,AMER
Us,61,655.05,342.152,EMEA
Competitor001,62,220.999,664.063,EMEA
Competitor002,62,23.051,35.26,APAC
Competitor003,62,123.35,136.441,AMER
Competitor004,62,134.976,25.775,EMEA
Competitor005,62,26.7,531.108,APAC
Competitor006,62,135.65,86.617,AMER
Competitor007,62,75.804,50.269,EMEA
Competitor008,62,448.501,131.053,APAC
Competitor009,62,41.194,30.313,AMER
Competitor010,62,79.018,79.036,EMEA
Competitor011,62,336.263,9.984,APAC
Competitor012,62,35.745,808.677,AMER
Competitor013,62,346.193,73.861,EMEA
Competitor014,62,19.879,88.93,APAC
Competitor015,62,667.063,271.92,AMER
Competitor016,62,26.887,15.142,EMEA
Competitor017,62,148.004,107.087,APAC
Competitor018,62,159.534,96.954,AMER
Competitor019,62,51.089,114.278,EMEA
Competitor020,62,458.013,200.115,APAC
Competitor021,62,22.845,125.207,AMER
Competitor022,62,344.369,102.324,EMEA
Competitor023,62,32.6,23.789,APAC
Competitor024,62,103.586,93.323,AMER
Competitor025,62,150.813,32.49,EMEA
Competitor026,62,45.013,134.99,APAC
Competitor027,62,390.435,104.881,AMER
Competitor028,62,91.766,141.208,EMEA
Competitor029,62,317.262,555.66,APAC
Competitor030,62,34.213,15.846,AMER
Competitor031,62,52.789,204.658,EMEA
Competitor032,62,299.873,15.728,APAC
Competitor033,62,44.51,104.508,AMER
Competitor034,62,650.338,171.421,EMEA
Competitor035,62,19.665,85.707,APAC
Competitor036,62,80.193,155.11,AMER
Competitor037,62,22.264,21.539,EMEA
Competitor038,62,109.385,66.0,APAC
Competitor039,62,346.5,24.833,AMER
Competitor040,62,34.865,257.58,EMEA
Competitor041,62,849.54,101.908,APAC
Competitor042,62,30.11,61.827,AMER
Competitor043,62,523.544,158.508,EMEA
Competitor044,62,45.896,56.791,APAC
Competitor045,62,61.465,113.503,AMER
Us,62,681.704,345.361,EMEA
Competitor001,63,225.941,683.25,EMEA
Competitor002,63,22.582,34.645,APAC
Competitor003,63,124.657,136.556,AMER
Competitor004,63,138.713,25.248,EMEA
Competitor005,63,25.816,541.529,APAC
Competitor006,63,139.663,85.595,AMER
Competitor007,63,73.68,50.575,EMEA
Competitor008,63,480.799,131.735,APAC
Competitor009,63,41.612,30.07,AMER
Competitor010,63,78.312,78.525,EMEA
Competitor011,63,345.827,9.597,APAC
Competitor012,63,35.496,808.122,AMER
Competitor013,63,353.4,74.667,EMEA
Competitor014,63,19.707,89.658,APAC
Competitor015,63,691.883,271.964,AMER
Competitor016,63,26.009,14.45,EMEA
Competitor017,63,148.908,106.544,APAC
Competitor018,63,166.563,95.883,AMER
Competitor019,63,50.464,115.296,EMEA
Competitor020,63,450.928,200.9,APAC
Competitor021,63,22.729,124.026,AMER
Competitor022,63,356.979,103.281,EMEA
Competitor023,63,32.593,23.079,APAC
Competitor024,63,104.846,92.025,AMER
Competitor025,63,151.127,31.136,EMEA
Competitor026,63,46.008,135.067,APAC
Competitor027,63,404.89,104.166,AMER
Competitor028,63,91.307,143.537,EMEA
Competitor029,63,331.554,573.842,APAC
Competitor030,63,32.701,15.732,AMER
Competitor031,63,53.158,208.132,EMEA
Competitor032,63,314.067,15.299,APAC
Competitor033,63,44.049,103.414,AMER
Competitor034,63,656.58,173.108,EMEA
Competitor035,63,18.778,86.121,APAC
Competitor036,63,81.155,160.38,AMER
Competitor037,63,21.414,20.835,EMEA
Competitor038,63,107.402,66.653,APAC
Competitor039,63,343.05,24.014,AMER
Competitor040,63,33.851,260.532,EMEA
Competitor041,63,894.248,102.701,APAC
Competitor042,63,30.176,61.57,AMER
Competitor043,63,538.377,162.61,EMEA
Competitor044,63,45.79,57.139,APAC
Competitor045,63,61.499,113.565,AMER
Us,63,710.562,358.104,EMEA
Competitor001,64,227.731,716.494,EMEA
Competitor002,64,22.319,33.185,APAC
Competitor003,64,125.897,133.879,AMER
Competitor004,64,136.842,24.923,EMEA
Competitor005,64,24.45,557.692,APAC
Competitor006,64,141.966,87.346,AMER
Competitor007,64,72.674,50.939,EMEA
Competitor008,64,475.878,132.658,APAC
Competitor009,64,41.645,29.747,AMER
Competitor010,64,80.608,79.071,EMEA
Competitor011,64,359.57,9.581,APAC
Competitor012,64,34.764,821.846,AMER
Competitor013,64,366.959,75.582,EMEA
Competitor014,64,18.946,88.827,APAC
Competitor015,64,709.335,275.483,AMER
Competitor016,64,25.306,14.443,EMEA
Competitor017,64,150.172,104.215,APAC
Competitor018,64,166.515,95.038,AMER
Competitor019,64,49.308,113.88,EMEA
Competitor020,64,461.405,202.549,APAC
Competitor021,64,22.287,123.828,AMER
Competitor022,64,380.208,103.89,EMEA
Competitor023,64,31.385,22.496,APAC
Competitor024,64,105.34,91.792,AMER
Competitor025,64,147.843,29.607,EMEA
Competitor026,64,46.075,134.776,APAC
Competitor027,64,423.958,103.174,AMER
Competitor028,64,92.932,145.639,EMEA
Competitor029,64,335.183,580.022,APAC
Competitor030,64,32.355,15.103,AMER
Competitor031,64,53.007,207.201,EMEA
Competitor032,64,317.469,14.746,APAC
Competitor033,64,41.874,101.67,AMER
Competitor034,64,665.132,176.01,EMEA
Competitor035,64,18.721,83.775,APAC
Competitor036,64,83.051,160.576,AMER
Competitor037,64,20.159,20.019,EMEA
Competitor038,64,108.684,68.999,APAC
Competitor039,64,354.808,23.128,AMER
Competitor040,64,33.541,265.303,EMEA
Competitor041,64,921.237,103.632,APAC
Competitor042,64,29.215,61.217,AMER
Competitor043,64,547.74,166.815,EMEA
Competitor044,64,46.301,55.126,APAC
Competitor045,64,60.962,112.582,AMER
Us,64,724.411,368.38,EMEA
Competitor001,65,234.264,746.281,EMEA
Competitor002,65,21.631,33.177,APAC
Competitor003,65,125.753,133.768,AMER
Competitor004,65,134.83,24.468,EMEA
Competitor005,65,23.086,576.408,APAC
Competitor006,65,142.579,86.485,AMER
Competitor007,65,70.591,51.205,EMEA
Competitor008,65,489.486,134.39,APAC
Competitor009,65,41.067,28.687,AMER
Competitor010,65,79.024,79.825,EMEA
Competitor011,65,369.925,9.095,APAC
Competitor012,65,33.555,844.079,AMER
Competitor013,65,365.44,73.805,EMEA
Competitor014,65,18.453,88.791,APAC
Competitor015,65,733.689,281.85,AMER
Competitor016,65,24.595,14.057,EMEA
Competitor017,65,146.019,103.542,APAC
Competitor018,65,167.13,92.471,AMER
Competitor019,65,49.698,113.302,EMEA
Competitor020,65,489.661,200.783,APAC
Competitor021,65,21.431,121.591,AMER
Competitor022,65,403.752,103.282,EMEA
Competitor023,65,30.499,21.465,APAC
Competitor024,65,104.272,91.452,AMER
Competitor025,65,146.966,29.372,EMEA
Competitor026,65,45.733,136.411,APAC
Competitor027,65,433.687,100.431,AMER
Competitor028,65,91.037,147.715,EMEA
Competitor029,65,344.96,586.515,APAC
Competitor030,65,31.908,14.732,AMER
Competitor031,65,51.447,204.175,EMEA
Competitor032,65,321.457,14.39,APAC
Competitor033,65,42.391,100.554,AMER
Competitor034,65,680.598,175.746,EMEA
Competitor035,65,18.468,82.855,APAC
Competitor036,65,82.133,164.42,AMER
Competitor037,65,19.327,19.974,EMEA
Competitor038,65,111.994,69.058,APAC
Competitor039,65,358.174,23.022,AMER
Competitor040,65,31.938,266.131,EMEA
Competitor041,65,951.529,103.885,APAC
Competitor042,65,28.798,60.299,AMER
Competitor043,65,545.314,164.814,EMEA
Competitor044,65,44.606,54.971,APAC
Competitor045,65,60.741,112.916,AMER
Us,65,736.884,375.959,EMEA
Competitor001,66,239.046,777.139,EMEA
Competitor002,66,21.572,33.124,APAC
Competitor003,66,128.083,133.599,AMER
Competitor004,66,133.059,24.116,EMEA
Competitor005,66,22.812,589.233,APAC
Competitor006,66,143.321,86.936,AMER
Competitor007,66,70.582,51.409,EMEA
Competitor008,66,490.446,137.116,APAC
Competitor009,66,41.113,28.754,AMER
Competitor010,66,77.865,79.336,EMEA
Competitor011,66,388.638,8.668,APAC
Competitor012,66,32.788,878.789,AMER
Competitor013,66,373.148,74.107,EMEA
Competitor014,66,17.96,89.001,APAC
Competitor015,66,742.166,279.621,AMER
Competitor016,66,22.993,13.776,EMEA
Competitor017,66,148.621,105.358,APAC
Competitor018,66,164.025,91.769,AMER
Competitor019,66,50.621,114.11,EMEA
Competitor020,66,498.977,205.336,APAC
Competitor021,66,21.138,122.588,AMER
Competitor022,66,418.547,104.131,EMEA
Competitor023,66,30.081,21.187,APAC
Competitor024,66,102.878,92.011,AMER
Competitor025,66,152.313,28.48,EMEA
Competitor026,66,45.054,136.306,APAC
Competitor027,66,447.87,100.816,AMER
Competitor028,66,89.765,146.51,EMEA
Competitor029,66,333.06,590.446,APAC
Competitor030,66,32.518,14.164,AMER
Competitor031,66,51.77,204.415,EMEA
Competitor032,66,327.352,14.004,APAC
Competitor033,66,41.221,103.108,AMER
Competitor034,66,688.894,175.611,EMEA
Competitor035,66,17.68,82.506,APAC
Competitor036,66,81.95,168.004,AMER
Competitor037,66,19.304,19.874,EMEA
Competitor038,66,112.322,70.293,APAC
Competitor039,66,358.442,21.921,AMER
Competitor040,66,30.848,273.505,EMEA
Competitor041,66,965.378,103.989,APAC
Competitor042,66,28.381,60.895,AMER
Competitor043,66,565.044,159.505,EMEA
Competitor044,66,43.546,55.405,APAC
Competitor045,66,60.609,112.768,AMER
Us,66,769.03,384.346,EMEA
Competitor001,67,254.397,805.919,EMEA
Competitor002,67,20.56,32.326,APAC
Competitor003,67,129.965,137.193,AMER
Competitor004,67,134.99,23.032,EMEA
Competitor005,67,22.117,617.129,APAC
Competitor006,67,139.095,84.347,AMER
Competitor007,67,68.494,52.647,EMEA
Competitor008,67,497.632,138.362,APAC
Competitor009,67,39.695,28.295,AMER
Competitor010,67,78.296,80.307,EMEA
Competitor011,67,398.094,8.594,APAC
Competitor012,67,32.973,892.496,AMER
Competitor013,67,389.335,74.829,EMEA
Competitor014,67,18.047,90.175,APAC
Competitor015,67,767.007,281.619,AMER
Competitor016,67,22.18,13.215,EMEA
Competitor017,67,147.486,105.47,APAC
Competitor018,67,163.701,91.601,AMER
Competitor019,67,50.259,114.897,EMEA
Competitor020,67,492.333,204.654,APAC
Competitor021,67,20.193,123.93,AMER
Competitor022,67,434.745,103.907,EMEA
Competitor023,67,31.279,20.935,APAC
Competitor024,67,103.099,89.154,AMER
Competitor025,67,161.557,28.31,EMEA
Competitor026,67,43.881,137.542,APAC
Competitor027,67,454.637,100.975,AMER
Competitor028,67,86.25,145.998,EMEA
Competitor029,67,341.867,613.444,APAC
Competitor030,67,31.876,13.685,AMER
Competitor031,67,51.685,205.149,EMEA
Competitor032,67,333.956,13.658,APAC
Competitor033,67,41.342,102.493,AMER
Competitor034,67,717.518,176.94,EMEA
Competitor035,67,17.185,81.444,APAC
Competitor036,67,84.052,173.688,AMER
Competitor037,67,19.09,19.409,EMEA
Competitor038,67,114.851,69.499,APAC
Competitor039,67,369.784,21.785,AMER
Competitor040,67,30.274,272.662,EMEA
Competitor041,67,989.641,103.947,APAC
Competitor042,67,28.223,62.136,AMER
Competitor043,67,557.04,160.228,EMEA
Competitor044,67,43.042,55.438,APAC
Competitor045,67,62.244,112.057,AMER
Us,67,786.44,389.382,EMEA
Competitor001,68,268.09,857.204,EMEA
Competitor002,68,20.069,31.846,APAC
Competitor003,68,133.503,139.025,AMER
Competitor004,68,139.53,22.596,EMEA
Competitor005,68,21.301,641.492,APAC
Competitor006,68,141.634,86.559,AMER
Competitor007,68,69.018,51.825,EMEA
Competitor008,68,511.242,139.401,APAC
Competitor009,68,39.273,27.412,AMER
Competitor010,68,79.009,81.518,EMEA
Competitor011,68,411.285,8.551,APAC
Competitor012,68,32.579,938.929,AMER
Competitor013,68,382.672,73.643,EMEA
Competitor014,68,18.099,88.532,APAC
Competitor015,68,797.261,291.906,AMER
Competitor016,68,21.597,13.034,EMEA
Competitor017,68,149.894,103.076,APAC
Competitor018,68,160.264,93.57,AMER
Competitor019,68,51.264,114.997,EMEA
Competitor020,68,498.945,203.465,APAC
Competitor021,68,19.466,128.781,AMER
Competitor022,68,454.43,103.178,EMEA
Competitor023,68,30.926,20.636,APAC
Competitor024,68,102.216,90.411,AMER
Competitor025,68,166.499,28.242,EMEA
Competitor026,68,43.353,136.044,APAC
Competitor027,68,458.13,102.07,AMER
Competitor028,68,83.482,145.469,EMEA
Competitor029,68,345.919,636.731,APAC
Competitor030,68,31.283,13.639,AMER
Competitor031,68,53.59,199.452,EMEA
Competitor032,68,334.919,13.582,APAC
Competitor033,68,40.494,103.725,AMER
Competitor034,68,714.15,178.084,EMEA
Competitor035,68,16.586,83.433,APAC
Competitor036,68,81.713,176.715,AMER
Competitor037,68,18.464,18.579,EMEA
Competitor038,68,115.502,67.833,APAC
Competitor039,68,383.929,21.672,AMER
Competitor040,68,29.922,285.866,EMEA
Competitor041,68,1024.061,102.851,APAC
Competitor042,68,27.835,61.495,AMER
Competitor043,68,559.792,163.825,EMEA
Competitor044,68,42.299,54.629,APAC
Competitor045,68,66.332,115.05,AMER
Us,68,787.188,400.912,EMEA
Competitor001,69,276.152,879.186,EMEA
Competitor002,69,20.629,30.048,APAC
Competitor003,69,132.404,139.04,AMER
Competitor004,69,139.545,21.954,EMEA
Competitor005,69,20.774,654.653,APAC
Competitor006,69,145.884,87.193,AMER
Competitor007,69,66.933,51.804,EMEA
Competitor008,69,500.002,141.497,APAC
Competitor009,69,38.946,27.503,AMER
Competitor010,69,79.896,83.129,EMEA
Competitor011,69,423.845,8.24,APAC
Competitor012,69,30.712,954.795,AMER
Competitor013,69,390.774,73.624,EMEA
Competitor014,69,17.961,87.606,APAC
Competitor015,69,807.373,291.25,AMER
Competitor016,69,20.883,12.625,EMEA
Competitor017,69,147.313,100.413,APAC
Competitor018,69,164.4,93.104,AMER
Competitor019,69,48.929,115.77,EMEA
Competitor020,69,524.112,205.079,APAC
Competitor021,69,18.873,127.85,AMER
Competitor022,69,456.389,101.406,EMEA
Competitor023,69,31.384,19.914,APAC
Competitor024,69,99.91,89.559,AMER
Competitor025,69,168.866,27.441,EMEA
Competitor026,69,43.544,134.928,APAC
Competitor027,69,478.804,101.062,AMER
Competitor028,69,81.915,146.78,EMEA
Competitor029,69,347.804,671.414,APAC
Competitor030,69,31.344,13.31,AMER
Competitor031,69,53.242,199.693,EMEA
Competitor032,69,351.117,13.153,APAC
Competitor033,69,40.258,102.946,AMER
Competitor034,69,711.162,179.87,EMEA
Competitor035,69,15.734,83.455,APAC
Competitor036,69,80.14,182.244,AMER
Competitor037,69,18.46,17.81,EMEA
Competitor038,69,119.469,67.553,APAC
Competitor039,69,398.387,21.41,AMER
Competitor040,69,29.245,299.677,EMEA
Competitor041,69,1070.763,103.157,APAC
Competitor042,69,26.9,61.884,AMER
Competitor043,69,567.718,168.655,EMEA
Competitor044,69,42.45,53.4,APAC
Competitor045,69,68.018,116.096,AMER
Us,69,790.178,407.366,EMEA
Competitor001,70,278.112,878.016,EMEA
Competitor002,70,20.225,28.917,APAC
Competitor003,70,131.542,139.55,AMER
Competitor004,70,133.782,21.271,EMEA
Competitor005,70,20.586,677.97,APAC
Competitor006,70,143.198,86.805,AMER
Competitor007,70,65.734,52.705,EMEA
Competitor008,70,514.631,139.351,APAC
Competitor009,70,38.141,27.361,AMER
Competitor010,70,81.456,85.378,EMEA
Competitor011,70,431.239,7.953,APAC
Competitor012,70,29.871,970.95,AMER
Competitor013,70,393.069,73.467,EMEA
Competitor014,70,17.24,88.154,APAC
Competitor015,70,829.263,299.092,AMER
Competitor016,70,20.208,12.372,EMEA
Competitor017,70,147.697,102.669,APAC
Competitor018,70,175.771,89.26,AMER
Competitor019,70,48.573,116.96,EMEA
Competitor020,70,539.244,199.571,APAC
Competitor021,70,18.9,127.606,AMER
Competitor022,70,475.71,101.586,EMEA
Competitor023,70,31.598,19.504,APAC
Competitor024,70,99.208,91.264,AMER
Competitor025,70,170.118,27.161,EMEA
Competitor026,70,42.942,136.893,APAC
Competitor027,70,494.293,103.743,AMER
Competitor028,70,81.135,149.8,EMEA
Competitor029,70,354.307,682.83,APAC
Competitor030,70,30.037,12.856,AMER
Competitor031,70,54.409,202.656,EMEA
Competitor032,70,365.411,13.235,APAC
Competitor033,70,40.071,104.637,AMER
Competitor034,70,725.905,181.617,EMEA
Competitor035,70,15.337,83.674,APAC
Competitor036,70,80.349,185.313,AMER
Competitor037,70,18.225,17.467,EMEA
Competitor038,70,117.242,66.012,APAC
Competitor039,70,407.809,20.654,AMER
Competitor040,70,28.786,311.434,EMEA
Competitor041,70,1117.423,106.099,APAC
Competitor042,70,26.868,62.164,AMER
Competitor043,70,591.397,167.399,EMEA
Competitor044,70,44.793,53.019,APAC
Competitor045,70,67.318,115.762,AMER
Us,70,796.56,409.215,EMEA
Competitor001,71,278.142,924.362,EMEA
Competitor002,71,20.319,28.202,APAC
Competitor003,71,130.57,139.634,AMER
Competitor004,71,130.391,21.041,EMEA
Competitor005,71,20.147,714.155,APAC
Competitor006,71,143.179,87.405,AMER
Competitor007,71,64.48,53.726,EMEA
Competitor008,71,546.836,142.251,APAC
Competitor009,71,38.044,26.445,AMER
Competitor010,71,81.885,84.301,EMEA
Competitor011,71,444.742,7.826,APAC
Competitor012,71,30.247,1019.718,AMER
Competitor013,71,397.064,75.468,EMEA
Competitor014,71,16.906,88.212,APAC
Competitor015,71,840.545,301.069,AMER
Competitor016,71,19.851,12.052,EMEA
Competitor017,71,148.598,102.273,APAC
Competitor018,71,176.798,88.575,AMER
Competitor019,71,48.236,119.617,EMEA
Competitor020,71,541.709,197.343,APAC
Competitor021,71,18.471,126.772,AMER
Competitor022,71,482.736,103.178,EMEA
Competitor023,71,31.284,18.814,APAC
Competitor024,71,99.844,90.677,AMER
Competitor025,71,169.595,26.374,EMEA
Competitor026,71,42.088,139.401,APAC
Competitor027,71,511.3,102.955,AMER
Competitor028,71,83.323,150.219,EMEA
Competitor029,71,356.136,703.705,APAC
Competitor030,71,29.449,12.306,AMER
Competitor031,71,52.952,204.397,EMEA
Competitor032,71,371.598,12.709,APAC
Competitor033,71,38.985,103.553,AMER
Competitor034,71,743.252,179.177,EMEA
Competitor035,71,14.767,83.066,APAC
Competitor036,71,79.717,190.12,AMER
Competitor037,71,17.622,17.229,EMEA
Competitor038,71,117.527,66.102,APAC
Competitor039,71,416.778,19.885,AMER
Competitor040,71,28.235,321.984,EMEA
Competitor041,71,1124.583,107.824,APAC
Competitor042,71,27.294,62.049,AMER
Competitor043,71,621.898,172.738,EMEA
Competitor044,71,44.563,52.774,APAC
Competitor045,71,68.234,116.346,AMER
Us,71,825.561,410.751,EMEA
Competitor001,72,290.986,944.565,EMEA
Competitor002,72,19.868,27.176,APAC
Competitor003,72,132.921,139.2,AMER
Competitor004,72,129.358,21.005,EMEA
Competitor005,72,19.38,752.557,APAC
Competitor006,72,141.74,85.407,AMER
Competitor007,72,65.765,52.603,EMEA
Competitor008,72,555.286,144.192,APAC
Competitor009,72,37.021,26.765,AMER
Competitor010,72,82.793,84.351,EMEA
Competitor011,72,474.94,7.355,APAC
Competitor012,72,29.42,1050.654,AMER
Competitor013,72,396.859,77.617,EMEA
Competitor014,72,16.431,89.16,APAC
Competitor015,72,853.612,307.712,AMER
Competitor016,72,18.879,12.14,EMEA
Competitor017,72,148.001,101.024,APAC
Competitor018,72,173.233,91.66,AMER
Competitor019,72,47.237,120.56,EMEA
Competitor020,72,545.851,200.384,APAC
Competitor021,72,18.02,127.442,AMER
Competitor022,72,500.028,102.841,EMEA
Competitor023,72,30.123,18.308,APAC
Competitor024,72,99.451,90.677,AMER
Competitor025,72,179.305,25.141,EMEA
Competitor026,72,41.307,138.041,APAC
Competitor027,72,539.238,101.408,AMER
Competitor028,72,83.516,154.259,EMEA
Competitor029,72,346.379,709.299,APAC
Competitor030,72,28.735,11.644,AMER
Competitor031,72,51.788,211.605,EMEA
Competitor032,72,384.931,12.765,APAC
Competitor033,72,39.132,104.135,AMER
Competitor034,72,742.001,182.07,EMEA
Competitor035,72,14.061,83.045,APAC
Competitor036,72,79.821,189.527,AMER
Competitor037,72,17.076,16.319,EMEA
Competitor038,72,119.414,65.405,APAC
Competitor039,72,429.236,19.325,AMER
Competitor040,72,27.559,326.323,EMEA
Competitor041,72,1178.711,108.11,APAC
Competitor042,72,26.462,60.506,AMER
Competitor043,72,651.575,167.935,EMEA
Competitor044,72,43.305,52.409,APAC
Competitor045,72,69.223,114.887,AMER
Us,72,849.761,421.229,EMEA
Competitor001,73,299.021,973.223,EMEA
Competitor002,73,19.621,26.915,APAC
Competitor003,73,137.196,136.931,AMER
Competitor004,73,129.045,21.069,EMEA
Competitor005,73,19.372,757.032,APAC
Competitor006,73,140.86,86.776,AMER
Competitor007,73,65.766,52.378,EMEA
Competitor008,73,571.787,146.246,APAC
Competitor009,73,36.981,26.641,AMER
Competitor010,73,82.472,84.397,EMEA
Competitor011,73,483.396,6.964,APAC
Competitor012,73,27.682,1070.496,AMER
Competitor013,73,402.49,75.649,EMEA
Competitor014,73,16.501,87.708,APAC
Competitor015,73,856.666,317.048,AMER
Competitor016,73,17.746,12.239,EMEA
Competitor017,73,149.06,100.356,APAC
Competitor018,73,178.633,92.276,AMER
Competitor019,73,49.199,122.411,EMEA
Competitor020,73,551.394,195.301,APAC
Competitor021,73,18.446,128.439,AMER
Competitor022,73,512.48,107.466,EMEA
Competitor023,73,30.24,18.498,APAC
Competitor024,73,96.602,93.347,AMER
Competitor025,73,181.507,24.709,EMEA
Competitor026,73,41.567,140.124,APAC
Competitor027,73,541.126,99.704,AMER
Competitor028,73,81.29,155.915,EMEA
Competitor029,73,357.99,725.091,APAC
Competitor030,73,28.219,11.127,AMER
Competitor031,73,52.461,215.961,EMEA
Competitor032,73,395.517,12.318,APAC
Competitor033,73,37.832,104.742,AMER
Competitor034,73,753.334,185.492,EMEA
Competitor035,73,13.239,81.529,APAC
Competitor036,73,78.376,185.708,AMER
Competitor037,73,16.715,15.885,EMEA
Competitor038,73,119.27,63.563,APAC
Competitor039,73,440.151,18.467,AMER
Competitor040,73,26.826,336.844,EMEA
Competitor041,73,1210.321,109.292,APAC
Competitor042,73,24.994,59.206,AMER
Competitor043,73,666.3,167.951,EMEA
Competitor044,73,41.597,51.83,APAC
Competitor045,73,68.012,114.463,AMER
Us,73,883.985,440.862,EMEA
Competitor001,74,308.577,1020.293,EMEA
Competitor002,74,19.127,27.175,APAC
Competitor003,74,136.238,136.612,AMER
Competitor004,74,129.118,20.981,EMEA
Competitor005,74,19.501,764.956,APAC
Competitor006,74,142.856,86.205,AMER
Competitor007,74,65.055,53.466,EMEA
Competitor008,74,597.529,150.35,APAC
Competitor009,74,36.973,26.249,AMER
Competitor010,74,82.683,84.306,EMEA
Competitor011,74,498.672,6.759,APAC
Competitor012,74,28.091,1097.086,AMER
Competitor013,74,424.387,78.449,EMEA
Competitor014,74,16.673,88.367,APAC
Competitor015,74,900.692,324.974,AMER
Competitor016,74,17.136,11.983,EMEA
Competitor017,74,148.127,97.881,APAC
Competitor018,74,178.389,90.575,AMER
Competitor019,74,48.831,122.564,EMEA
Competitor020,74,567.15,198.71,APAC
Competitor021,74,18.291,128.607,AMER
Competitor022,74,532.71,109.664,EMEA
Competitor023,74,28.811,18.12,APAC
Competitor024,74,98.477,93.027,AMER
Competitor025,74,192.102,24.063,EMEA
Competitor026,74,42.023,139.708,APAC
Competitor027,74,548.463,96.921,AMER
Competitor028,74,79.423,154.941,EMEA
Competitor029,74,365.128,739.235,APAC
Competitor030,74,28.27,10.86,AMER
Competitor031,74,53.523,221.048,EMEA
Competitor032,74,410.326,12.074,APAC
